recall,precision
0.6683417085427136,0.8818621639953965
0.6733668341708543,0.8789474716313455
0.678391959798995,0.8760327792672943
0.6834170854271356,0.8731216635173981
0.6884422110552764,0.8704215680026278
0.6934673366834171,0.8677214724878576
0.6984924623115578,0.8650213769730873
0.7035175879396985,0.8601261031186966
0.7085427135678392,0.8542900385473262
0.7135678391959799,0.8484539739759555
0.7185929648241206,0.8442207096191066
0.7236180904522613,0.8425658629986621
0.7286432160804021,0.8409110163782177
0.7336683417085427,0.8392532144867092
0.7386934673366834,0.8375540388003018
0.7437185929648241,0.8358548631138941
0.7487437185929648,0.8341556874274865
0.7537688442211056,0.8328316452373983
0.7587939698492463,0.8316326475460833
0.7638190954773869,0.8304336498547681
0.7688442211055276,0.829424813583833
0.7738693467336684,0.8286646499395482
0.7788944723618091,0.8279044862952638
0.7839195979899498,0.8271620896142886
0.7889447236180904,0.8265542142269432
0.7939698492462312,0.8259463388395977
0.7989949748743719,0.8253384634522523
0.8040201005025126,0.8231500232842697
0.8090452261306533,0.8205664419211283
0.8140703517587939,0.8179828605579866
0.8190954773869347,0.8158104819245355
0.8241206030150754,0.8140776648297192
0.8291457286432161,0.8123448477349031
0.8341708542713568,0.8102270205325164
0.8391959798994975,0.8061841427922772
0.8442211055276382,0.8021412650520382
0.8492462311557789,0.798098387311799
0.8542713567839196,0.795103203102842
0.8592964824120604,0.7922929059876405
0.864321608040201,0.7894826088724389
0.8693467336683417,0.7867694467681923
0.8743718592964824,0.784141277798531
0.8793969849246231,0.7815131088288698
0.8844221105527639,0.7787707972414308
0.8894472361809045,0.7756158161897192
0.8944723618090452,0.7724608351380073
0.8994974874371859,0.7693058540862955
0.9045226130653267,0.7671206828107839
0.9095477386934674,0.7650432681770726
0.914572864321608,0.7629658535433611
0.9195979899497487,0.7597602994853672
0.9246231155778895,0.7557489315528858
0.9296482412060302,0.7517375636204043
0.9346733668341709,0.746929576051033
0.9396984924623115,0.7399308844802149
0.9447236180904522,0.7329321929093966
0.949748743718593,0.7259335013385783
0.9547738693467337,0.7093622828305122
0.9597989949748744,0.6922872471152225
0.964824120603015,0.6752122113999334
0.9698492462311558,0.6565798491185377
0.9748743718592965,0.6370458767199227
0.9798994974874372,0.6175119043213078
0.9849246231155779,0.5942184129286721
0.9899497487437187,0.5628122752857811
0.9949748743718593,0.5314061376428908
1.0,0.5
